,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,print,material,cashmere
b'2371',b'455784514',b'75.0',b'English silk tie in microdot',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/63/35/63352b1e14c412b723e89be05d72e083_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from English silk and sports a classic dot (aka the outlandish print for super-conservative guys). If it was good enough for JFK, it should be good enough for you. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_print',b'_silk',b'False'
b'2373',b'455787583',b'55.0',b'English silk bow tie in mallard print',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/58/cc/58cc1e40b20986fc0325b8365e5b4cc7_best.jpg',"b'A bow tie is a classic way to set yourself apart from the crowd. Plus, it won\'t dangle in your soup. This one is made from English silk and sports a conversation-starting print (aka an icebreaker at awkward networking functions). <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_print',b'_silk',b'False'
b'2375',b'461864188',b'55.0',b'Italian silk bow tie in pine stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/70/df/70df00cbbdc5934addde1cb0cd52a013_best.jpg',"b'A bow tie makes a statement-a great bow tie makes a great one. This bow tie, made from Italian silk with a classic stripe, is the can\'t-miss style to keep in your closet. <ul> <li>2 1/8"" at widest point.</li> <li>Italian silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_striped',b'_silk',b'False'
b'2382',b'444071634',b'75.0',b'English silk tie in dot',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/32/47/3247817207cd06ea761e03050e4f1090_best.jpg',"b'Made from the finest English fabric, this classic tie is the kind you\'ll want to put on every day (even if you don\'t have to). <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'2383',b'447129425',b'75.0',b'English silk tie in stegosaurus print',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/4b/8f/4b8f20499a7d3b95e76ed406b1328a44_best.jpg',"b'Made from the finest English fabric, this conversation-starting tie has (pre)historically been a great way to add some bite to a suit in need of something new. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> <li>Online only.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'2387',b'461864801',b'75.0',b'English silk tie with embroidered fish',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/f3/0a/f30a168c67ff6fe2e6788168f3897e13_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from English silk and is embroidered with a school of fish-perfect for angling enthusiasts or anyone angling for compliment <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'2392',b'461864002',b'75.0',b'English silk tie with embroidered rocket ships',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/87/9a/879a055b0f37d0607f7da60221c96bd0_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This rocket-ship tie is ideal for conversations that need a little something extra to make them take off. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'2409',b'460096011',b'190.0',"b'Salvatore Ferragamo Christmas Tree Gancini Tie, Red'",b'1948',b'Salvatore Ferragamo',b'http://bim.shopstyle.com/pim/82/15/821590a785980314f711679a5c09e6fc_best.jpg',"b'<ul><li>Salvatore Ferragamo silk tie.</li><li>Christmas tree and Gancini print.</li><li>Approx. 3""W.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'_print',b'_silk',b'False'
b'2416',b'457910399',b'250.0',"b'Brioni Crane Printed Silk Tie, Burgundy'",b'859',b'Brioni',b'http://bim.shopstyle.com/pim/0c/21/0c217ec6ff0cf3e0a92135b169290242_best.jpg',b'<ul><li>Exclusively ours.</li><li>Brioni printed silk tie.</li><li>Made in Italy.</li></ul>',b'Neiman Marcus',b'_print',b'_silk',b'False'
b'2418',b'444072222',b'460.0',"b'Stefano Ricci Silk Tie & Pocket Square Set, Red/Blue'",b'3297',b'Stefano Ricci',b'http://bim.shopstyle.com/pim/27/bd/27bdf80a579e0bec5f2b14070688a0a3_best.jpg',"b'<ul><li>Micro-flowers adorn silk tie and pocket square.</li><li>Pocket square, 13 1/2"" sq.</li><li>Tie, 3 1/2""W.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2456',b'453818217',b'295.0',"b'Kiton Wool-Silk Stripe Tie, Navy/Gray'",b'1452',b'Kiton',b'http://bim.shopstyle.com/pim/00/82/0082abacf7df3a0912ffa5857de36d55_best.jpg',"b'<ul><li>Striped sevenfold tie by Kiton. </li><li>Approx. 3 1/4"" at widest. </li><li>Wool/silk/cashmere. </li><li>Made in Italy. </li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'True'
b'2532',b'444072592',b'460.0',"b'Stefano Ricci Silk Tie & Pocket Square Set, Black'",b'3297',b'Stefano Ricci',b'http://bim.shopstyle.com/pim/e2/65/e26575568a093491150dbefd64816022_best.jpg',"b'<ul><li>Circle medallions adorn silk tie and pocket square.</li><li>Pocket square, 13 1/2"" sq.</li><li>Tie, 3 1/2""W.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2536',b'460097162',b'190.0',"b'Salvatore Ferragamo Penguin Christmas Tie, Green'",b'1948',b'Salvatore Ferragamo',b'http://bim.shopstyle.com/pim/93/d3/93d3327144d885fe5b5b2fc16c993e2a_best.jpg',"b'<ul><li>Salvatore Ferragamo silk tie.</li><li>Printed penguin and holiday motif.</li><li>Approx. 3""W.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2539',b'448342908',b'235.0',"b'Charvet Zigzag Square Tie, Aqua/Blue'",b'949',b'Charvet',b'http://bim.shopstyle.com/pim/64/fe/64fe75bf75735d2b201aaef4d54aa0a8_best.jpg',"b'<ul><li>Charvet woven silk tie.</li><li>Zigzag pattern with square design.</li><li>Approx. 3 3/8"" at widest.</li><li>Made in France.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'2550',b'448342980',b'235.0',"b'Charvet Woven Tonal Trapezoid Tie, Blue'",b'949',b'Charvet',b'http://bim.shopstyle.com/pim/68/49/68496ff1cdfdc595672bf4c4c040bd57_best.jpg',"b'<ul><li>Tonal Charvet textured woven silk tie.</li><li>Tonal striped trapezoids on striped background.</li><li>Approx. 3 3/8"" at widest.</li><li>Made in France.</li></ul>'",b'Neiman Marcus',b'_striped',b'_silk',b'False'
b'2553',b'459049038',b'230.0',"b'Brioni Diagonal Graph Tie, Orange'",b'859',b'Brioni',b'http://bim.shopstyle.com/pim/30/19/3019d1a080da2537cdb42105bf01e117_best.jpg',"b'<ul><li>Brioni printed silk tie.</li><li>Approx. 3""W at widest.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'_print',b'_silk',b'False'
b'2562',b'462287936',b'165.0',b'Burberry London Beige House Check Silk Tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/f5/ae/f5aeb58dbcdc5480d7213be196601762_best.jpg',"b'Silk tie in tones of beige, black, and deep red. Signature \'House\' check throughout. Feed-through loop at back. Tonal stitching. Approx. 56"" length x 2.75"" width. 100% silk. Made in Italy'",b'SSENSE',b'unknown',b'_silk',b'False'
b'2563',b'466073578',b'245.0',b'Saint Laurent Black Silk Evening Bow Tie',b'30163',b'Saint Laurent',b'http://bim.shopstyle.com/pim/d0/97/d09750db01a16d468669154d445a8519_best.jpg',b'Pre-tied silk satin bow tie in black. Adjustable hook-eye closure. Tonal stitching. 100% silk. Made in France',b'SSENSE',b'unknown',b'_silk',b'False'
b'2564',b'455838385',b'59.5',b'Alternating Stripe Slim Tie',b'3415',b'Brooks Brothers',b'http://bim.shopstyle.com/pim/d5/ab/d5ab7b84b3716b0e87c4375177c2a107_best.jpg',"b'The Red Fleece CollectionOur slim tie is crafted from pure silk with an alternating stripe design. This tie features French tipping, in which the blade of the tie is cut with extra fabric for the tipping to be folded over and sewn on one seam. Available in a 58"" length with a 2 5/8"" width. Dry clean. Made in the USA.'",b'Brooks Brothers',b'_striped',b'_silk',b'False'
b'2566',b'456508823',b'39.99',b'Eagles Wings Pittsburgh Steelers Oxford Tie',b'0',b'',b'http://bim.shopstyle.com/pim/2b/9f/2b9f7a9c4e7a5d25e182bad036538171_best.jpg',"b""Represent your Pittsburgh Steelers while remaining prepared for any situation in the Eagles Wings Oxford woven tie. The tie features a small team logo at the bottom and is silk woven to perfection in your favorite team's colors. <ul> <li>Silk</li> <li>Spot clean only</li> <li>Imported</li> <li>Slanted team-colored striped design</li> <li>Small team logo at lower left</li> <li>Width: 4 inches</li> <li>Officially licensed</li> </ul>""","b""Macy's""",b'_striped',b'_silk',b'False'
b'2567',b'462929043',b'65.0',b'Donald J. Trump Chevron Semi-Solid Tie',b'176',b'Donald Trump',b'http://bim.shopstyle.com/pim/f4/de/f4de106bd4a67bb9a889bca657616ade_best.jpg',"b""Pair dapper two-piece suiting with this chevron silk tie from Donald J. Trump. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Donald J. Trump chevron silk tie</li> <li>3 1/4'' wide</li> </ul>""","b""Macy's""",b'unknown',b'_silk',b'False'
b'2569',b'453100008',b'45.0',b'Tommy Hilfiger Buffalo Tartan Bow Tie',b'585',b'Tommy Hilfiger',b'http://bim.shopstyle.com/pim/4f/62/4f62f3c8ed32f516a14f0d4154b68c2c_best.jpg',b'Create a signature statement with the help of Tommy Hilfiger and their classic silk bow ties. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger tartan bow tie</li> <li>To tie</li> </ul>',"b""Macy's""",b'unknown',b'_silk',b'False'
b'2570',b'461328206',b'65.0',b'Calvin Klein Platinum Dot Skinny Tie',b'103',b'Calvin Klein',b'http://bim.shopstyle.com/pim/b7/a9/b7a9b8ac49b69bb7944709052cc1328a_best.jpg',"b'Pinpoint the key to a professional look with this dapper dotted tie by Calvin Klein. <ul> <li>Silk/Viscose</li> <li>Imported</li> <li>Calvin Klein dot silk tie</li> <li>Skinny design</li> <li>2 1/2"" wide</li> </ul>'","b""Macy's""",b'unknown',b'_silk',b'False'
b'2572',b'462929159',b'65.0',b'MICHAEL Michael Kors Pala Stripe Tie',b'372',b'MICHAEL Michael Kors',b'http://bim.shopstyle.com/pim/e1/ae/e1ae36b0ef205246fd81ae6f62d53b2b_best.jpg',"b'Draw the line. Stay steadfast on style with this stripe tie by Michael Michael Kors. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Michael Michael Kors stripe silk tie</li> <li>3 1/8"" wide</li> </ul>'","b""Macy's""",b'_striped',b'_silk',b'False'
b'2574',b'459669612',b'59.5',b'Countess Mara Suiting Textured Stripe Tie',b'28200',b'Countess Mara',b'http://bim.shopstyle.com/pim/ed/9b/ed9bd40eae13ffc017aebb87bcee24cb_best.jpg',"b""A medley of signature stripes. Accent classic two-piece suiting with this textured silk tie from Countess Mara. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara stripe silk tie</li> <li>3 1/4'' wide</li> </ul>""","b""Macy's""",b'_striped',b'_silk',b'False'
b'2576',b'462930231',b'45.0',b'Countess Mara Reversible Holiday Holly Woven Bow Tie',b'28200',b'Countess Mara',b'http://bim.shopstyle.com/pim/88/e3/88e3f1a629744b21ffe6807bc18d0c1d_best.jpg',b'Have a jolly ole holiday with a reversible bow tie by Countess Mara\xe2\x80\x94strung up with distinguished stripes on one side and handsome holly on the other. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara reversible silk bow tie</li> <li>Stripe and holly design</li> <li>To be tied</li> </ul>',"b""Macy's""",b'_striped',b'_silk',b'False'
b'2577',b'465696451',b'59.5',b'Sean John Diagonal Tonal Stripe Tie',b'514',b'Sean John',b'http://bim.shopstyle.com/pim/82/91/8291cdc5ba8b9ab829bd5bd963824202_best.jpg',"b""The tonal striped pattern of this Sean John silk tie adds the perfect amount of dapper charm to your tailored look. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Sean John stripe silk tie</li> <li>3 1/4'' wide</li> </ul>""","b""Macy's""",b'_striped',b'_silk',b'False'
b'2578',b'458859610',b'49.5',b'Alfani Spectrum Lighting Vine Slim Tie',b'20',b'Alfani',b'http://bim.shopstyle.com/pim/fe/83/fe8311c8bbab0421411b08d660c2a7a8_best.jpg',"b""Classic pattern gets a modern makeover courtesy of Alfani Spectrum and this vine slim tie. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani Spectrum vine silk tie</li> <li>Slim design</li> <li>3'' wide</li> </ul>""","b""Macy's""",b'unknown',b'_silk',b'False'
b'2581',b'448724515',b'65.0',b'Calvin Klein Extra Long Microsolid Slim Tie',b'103',b'Calvin Klein',b'http://bim.shopstyle.com/pim/cc/3c/cc3c7f316b882186a5803746d2303767_best.jpg',"b""Add the right amount of pattern to your sleek suiting with this micro-solid silk tie from Calvin Klein. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Calvin Klein microsolid silk tie</li> <li>2 1/2'' wide</li> </ul>""","b""Macy's""",b'_solid',b'_silk',b'False'
b'2582',b'454207405',b'59.5',b'Tasso Elba Amelia Stripe Tie',b'573',b'Tasso Elba',b'http://bim.shopstyle.com/pim/f0/ec/f0ecc8a4639da025a5fbee7833a5762e_best.jpg',"b""A born-to-be-classic. No-fail stripes make this Tasso Elba tie a main-stay in your accessories arsenal. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tasso Elba stripe silk tie</li> <li>Classic</li> <li>3 1/4'' wide</li> </ul>""","b""Macy's""",b'_striped',b'_silk',b'False'
b'2583',b'457510588',b'65.0',b'MICHAEL Michael Kors Double Pane Grid Slim Tie',b'372',b'MICHAEL Michael Kors',b'http://bim.shopstyle.com/pim/5f/70/5f70baa61172561bedbd273fa5627690_best.jpg',"b""Highlight dapper pairings with this sleek grid silk tie from Michael Michael Kors. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Michael Michael Kors double pane silk tie</li> <li>Slim design</li> <li>2 3/4'' wide</li> </ul>""","b""Macy's""",b'unknown',b'_silk',b'False'
b'2584',b'458859630',b'55.0',b'Geoffrey Beene Fall Color Story Grid Tie',b'236',b'Geoffrey Beene',b'http://bim.shopstyle.com/pim/de/9f/de9f095d3f7f9889461341dd32a192bf_best.jpg',"b""Create a distinctive look to your tailored style with this grid silk tie from Geoffrey Beene. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Geoffrey Beene grid silk tie</li> <li>3 1/4'' wide</li> </ul>""","b""Macy's""",b'unknown',b'_silk',b'False'
b'2585',b'459670142',b'59.5',b'Countess Mara Suiting Paisley Tie',b'28200',b'Countess Mara',b'http://bim.shopstyle.com/pim/49/70/49706c12eee171fa8edd9c7699c2d9ff_best.jpg',"b""The paisley pattern from this silk Countess Mara tie will add a touch of classic style to your two-piece suiting. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara paisley silk tie</li> <li>3 1/4'' wide</li> </ul>""","b""Macy's""",b'_paisley',b'_silk',b'False'
b'2587',b'462931575',b'49.5',b'Jerry Garcia Lunch Tie',b'0',b'',b'http://bim.shopstyle.com/pim/66/91/66917d23acfb3dda773fd95221bc8fd1_best.jpg',"b""Fully embrace your affinity for color with this graphic silk tie from Jerry Garcia. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Jerry Garcia graphic silk tie</li> <li>3 1/4'' wide</li> </ul>""","b""Macy's""",b'unknown',b'_silk',b'False'
b'2588',b'462931578',b'55.0',b'Kenneth Cole Reaction Shaded Grid Slim Tie',b'322',b'Kenneth Cole Reaction',b'http://bim.shopstyle.com/pim/96/85/9685e74bfac0f5b032b4bf1a92bdf70e_best.jpg',"b'Skip the gridlock on your morning commute. Keep the pattern where it should be: in a slim tie by Kenneth Cole Reaction. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Kenneth Cole Reaction grid silk tie</li> <li>Slim design</li> <li>2 3/4"" wide</li> </ul>'","b""Macy's""",b'unknown',b'_silk',b'False'
b'2589',b'462931586',b'65.0',b'Donald J. Trump Stacked Squares Tie',b'176',b'Donald Trump',b'http://bim.shopstyle.com/pim/27/eb/27ebf22a05226a4561bd6f051a43f9f1_best.jpg',"b'Stacked in your favor: this square-print tie by Donald J. Trump. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Donald J. Trump square-print silk tie</li> <li>3 1/4"" wide</li> </ul>'","b""Macy's""",b'_print',b'_silk',b'False'
b'2590',b'448526284',b'55.0',b'Geoffrey Beene Charcoal Paisley II Tie',b'236',b'Geoffrey Beene',b'http://bim.shopstyle.com/pim/09/21/09215a74bc91cb5a3158dd78f7fc2fcb_best.jpg',"b""A swirl of sophisticated pattern. Punctuate dapper dress shirts with this paisley silk tie from Geoffrey Beene. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Geoffrey Beene paisley silk tie</li> <li>3 1/4'' wide</li> </ul>""","b""Macy's""",b'_paisley',b'_silk',b'False'
b'2591',b'461027502',b'65.0',b'Tommy Hilfiger Natte Plaid Slim Tie',b'585',b'Tommy Hilfiger',b'http://bim.shopstyle.com/pim/15/ac/15ac59b2c0907e49a8e912c6ea693ccb_best.jpg',"b""Emphasize your smart style with this classic plaid tie from Tommy Hilfiger. <ul> <li>Polyester/silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger plaid tie</li> <li>Slim design</li> <li>2 3/4'' wide</li> </ul>""","b""Macy's""",b'_plaid',b'_silk',b'False'
b'2592',b'461328579',b'65.0',b'Tommy Hilfiger Tight Dot Tie',b'585',b'Tommy Hilfiger',b'http://bim.shopstyle.com/pim/1b/75/1b75ec47385d6fa881ccdb9f9878a133_best.jpg',"b""Perfectly punctuated. Highlight classic dress shirts with this dot silk tie from Tommy Hilfiger. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger dot silk tie</li> <li>3 1/8'' wide</li> </ul>""","b""Macy's""",b'unknown',b'_silk',b'False'
b'2594',b'461027527',b'65.0',b'Calvin Klein Pinstripe Skinny Tie',b'103',b'Calvin Klein',b'http://bim.shopstyle.com/pim/32/d9/32d9b8792c5a9846c539ca4b5c35f52b_best.jpg',"b'Line up a sleek and cohesive office look with this polished pinstripe skinny tie from Calvin Klein. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Calvin Klein pinstripe silk tie</li> <li>Skinny design</li> <li>2"" wide</li> </ul>'","b""Macy's""",b'_striped',b'_silk',b'False'
b'2595',b'462382278',b'59.5',b'Tasso Elba Sardinia Paisley Tie',b'573',b'Tasso Elba',b'http://bim.shopstyle.com/pim/3e/cc/3eccb3708cbd93f4194bc66dda17d59d_best.jpg',"b'A gentle paisley for the gentleman. This Tasso Elba tie is distinguished by its fine pattern and fabrication. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tasso Elba paisley silk tie</li> <li>3 1/4"" wide</li> </ul>'","b""Macy's""",b'_paisley',b'_silk',b'False'
b'2596',b'397283377',b'49.5',b'Bar III Essex Tie',b'0',b'',b'http://bim.shopstyle.com/pim/e9/4a/e94a78e9769489947a74658e45236189_best.jpg',b'Complete your boardroom-bound style with a sleek silk tie from Bar III. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Bar III solid silk tie</li> </ul>',"b""Macy's""",b'_solid',b'_silk',b'False'
b'2597',b'450591881',b'65.0',b'Tommy Hilfiger Extra Long Core Neat II Tie',b'585',b'Tommy Hilfiger',b'http://bim.shopstyle.com/pim/78/97/7897de6546a4fd2a2afefaad793f6aef_best.jpg',"b""Make a beeline for pattern this season thanks to Tommy Hilfiger and their signature silk ties. <ul> <li>Silk</li> <li>Imported</li> <li>Tommy Hilfiger neat silk tie</li> <li>3 1/8'' wide</li> </ul>""","b""Macy's""",b'unknown',b'_silk',b'False'
b'2598',b'457211988',b'55.0',b'Kenneth Cole Reaction Grande Twill Plaid Slim Tie',b'322',b'Kenneth Cole Reaction',b'http://bim.shopstyle.com/pim/84/50/845075c015e97ca3653534f0f92d30ce_best.jpg',"b""A modern way to wear classic pattern. Accent with this handsome plaid tie from Kenneth Cole Reaction. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Kenneth Cole Reaction plaid silk tie</li> <li>Slim design</li> <li>2 3/4'' wide</li> </ul>""","b""Macy's""",b'_plaid',b'_silk',b'False'
b'2599',b'462287036',b'65.0',b'MICHAEL Michael Kors Pin Pip And Dash Neat Tie',b'372',b'MICHAEL Michael Kors',b'http://bim.shopstyle.com/pim/35/4c/354cda56b08df35d8ff633f76f13b46a_best.jpg',"b'Learn the ins and outs of office complexities with this detailed tie by Michael Michael Kors. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Michael Michael Kors neat silk tie</li> <li>3 1/8"" wide</li> </ul>'","b""Macy's""",b'unknown',b'_silk',b'False'
b'2600',b'465771122',b'59.5',b'Countess Mara Color Plaid Tie',b'28200',b'Countess Mara',b'http://bim.shopstyle.com/pim/af/32/af32b7392c8aa41da7cdcbe47ab438c4_best.jpg',"b""A criss-cross of black and white. Punctuate sharp style with this plaid silk tie from Countess Mara. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara plaid silk tie</li> <li>3 1/4'' wide</li> </ul>""","b""Macy's""",b'_plaid',b'_silk',b'False'
b'2601',b'460678729',b'39.5',b'John Ashford Foil Geo Tie',b'0',b'',b'http://bim.shopstyle.com/pim/98/1c/981c7514b6c1552a333fd47e5496e59b_best.jpg',"b""Geometric-inspired with a metallic finish. Polish up on tailored style with this silk tie from John Ashford. <ul> <li>Polyester</li> <li>Machine washable</li> <li>Imported</li> <li>John Ashford geometric silk tie</li> <li>3 1/4'' wide</li> </ul>""","b""Macy's""",b'unknown',b'_silk',b'False'
